title,topic_idx
“향후 기술 혁신의 중심은 가스 추진 선박이다” ,2
Pacific Basin “아직 한국에서는 우리 '니즈'에 맞는 디자인 못 찾았다” ,2
“선박 건조 기술 발전 속도 너무 느리다” ,2
GTT 제작 LNG 탱크  탑재선 가스 누출로 스페인서 수리 받아 ,2
정부 4년간 117억들여 파워보트 제작 추진 ,2
한진중 Subic 야드 3600teu급 4척 그리스 선주에 매각 ,2
 中 3대 조선업 지표서 모두 우리나라 앞서,2
中 핸디막스 벌크선 가격 韓.日 보다 500만달러 싸 ,2
“조선업종 신조 발주 회복 예상보다 빨라” ,2
STX유럽 해양건설지원선 ‘2010 올해의 최우수 선박’수상 영예 ,2
국내 조선업계 8월 신규 수주량 12척․38만6891cgt ,2
국내 조선업계 ‘이란 태풍’ 간접 영향권에;중국은 어부지리 챙겨,2
“신조 발주량 회복․신조선가 상승세 지속 전망” ,2
국내 3사 오만 터미널 공사 입찰 경쟁 ,2
STX 러시아 조선산업 진출 발판 확보,2
사르코지 대통령 STX프랑스에 정부 차원 지원 약속,2
삼진조선 34000dwt급 벌크선 시운전 후 최단기간에 인도,2
“더 이상 저가 수주 논쟁은 없다”,2
“해운․조선 위기는 중국의 야심을 정확히 5년 앞당겨 주었다” ,2
그리스 선주들 “우리는 여전히 그대들(한국 조선소)을 사랑합니다” ,2
삼성중 전 세계 오더북 점유비 1위 차지,2
“신조선 시장 최대 투자자는 중국 선주” ,2
신조선가 지수 6월에도 증가세 유지 ,2
신조 발주 증가 불구 전 세계 오더북 규모 감소세 ,2
선박-보트건조업도 공정안전보고서 제출 대상 ,2
中 EU서 아이디어 얻어 ‘scrap-to-build scheme' 시행키로 ,2
“2011년에 ‘컨’선 120만 TEU 2012년에는 150~200만 TEU 발주될 것”,2
中 신규․누적수주량 韓과 격차 벌려 ,2
“유럽 선주들의 한국 조선소 선호도 높은 것이 중국 제친 주요인” ,2
“신조선 발주 열기 한여름 수은주만큼이나 후끈 달아올라” ,2
“유럽 조선기자재 업계는 ‘green' 향해 착실하게 전진하고 있다“ ,2
한국 1~5월 신규 수주량 348만5964cgt로 1위 ,2
“SMM 2010 is going greener“ ,2
“中 건조 선종 믹스와 선박 평균 사이즈에 변화가 보인다” ,2
“조선업 판매자 중심 전환 시기상조” - 신한투자 ,2
“조선업 호황 진입 2012년으로 예상” - IBK투자증권,2
오더북 규모 1위는 삼성중공업이 차지,2
6월 1일 현재 신조선 투자 금액 작년 동기비 50% 증가,2
 中 5월 중 오더북 점유율 1위 차지,2
5월 중 최다 금액 투자자는 중국·호주 선주,2
5월 중 아시아 조선소들이 전 세계 발주 물량의 97.0% 수주,2
신조선가 전 부문에 걸쳐 상승세 지속,2
신조선 발주 증가세 5월들어 반전,2
신조선 오더북 규모 계속 감소세,2
군산대 조선해양산업 육성 및 발전 워크숍 개최 예정,2
[공시] 현대미포조선 흥국운용 사모펀드에 200억 투자,2
“오더북 감소가 우리를 살렸다” ,2
군장산단 위그선 생산 협동단지 승인,2
“신조선 발주 활동 전 선종으로 확산되고 있다” ,2
국내 주요 조선 7개사 CEO ‘Posidonia 2010’ 대거 참석 ,2
너무 싸게 체결한 계약 제대로 이행될 수 있을까? ,2
대우조선해양 러 국영조선그룹과 합작 조선소 설립 합의,2
국내 조선업계 5월 중 신조선 35척 수주 ,2
Cosco Shipyard FPSO 개조 시장 입지 확보 ,2
Rongsheng 부사장 “최악의 상황은 넘겼다”,2
STX그룹 호주 유연탄 광산 지분 확보 추진,2
“NITC가 외국선주들의 LNG선 中 발주 물꼬 터 주었다” ,2
“2016년에 조선붐 온다” ,2
네덜란드 조선업체 부산 수출상담회 참석,2
그리스와 독일 신조 발주 오더북 각각 540억달러 530억달러 ,2
“기자재 업체들이여 조리개 열고 對 선주 노출을 최대로 높여라”(下),2
“기자재 업체들이여 조리개 열고 對 선주 노출을 최대로 높여라”[中],2
“기자재 업체들이여 조리개 열고 對 선주 노출을 최대로 높여라” (上),2
STX에너지 말레이시아 신재생에너지 시장 진출 ,2
“선가 세일 시대 막 내리다” ,2
獨 조선업계 韓國이 재 뿌리는 바람에 못살겠다,2
“브라질 세계 조선업 거대 수요처로 부상” ,2
4월 세계 신조 수주량 전달 대비 22.1% 증가 ,2
“해운 보다 조선업이 구조조정 리스크 더 커” ,2
IMO 선박 건조에 근본적인 변화 몰고 올 GBS 채택할 듯 ,2
그리스 선주가 몰려온다......이석제,2
BW Offshore FPSO 업그레이드 작업 한국 또는 싱가포르 조선소에 발주 예정,2
“향후 10년간 조선소 수 절반으로 줄어든다”,2
“후판가 인상은 선가 인상 합리화 빌미 제공” ,2
“日 조선업계 특단의 조치 없으면 큰 위험에 직면할 것” ,2
“신조선가 추세적 상승으로 이어질 것” ,2
STX그룹 LNG16 전시회 참가 … LNG 비즈니스 본격 확대 ,2
“디자인 팀이 조선소의 성패를 가른다” ,2
오더북 규모 대우조선해양이 1위 ,2
오더북 점유율에서 韓․中간 차이는 1.1% ,2
3월 중 신조선 발주 금액 20억달러 상회 ,2
2008년 8월 이후 처음으로 선가 지수 올랐다 ,2
3월 중 신조선 84척 590만dwt 발주 ,2
3월말 현재 전 세계 신조선 오더북 8061척 1억5320만cgt ,2
“금년 중 국내 조선업계 신조선 수주량 400만CGT  수주액은  200억불 내외로 예상”,2
우리나라 1분기 신조 수주 51.5%로 세계 1위 ,2
OECD 新조선협정 협상 5년여만에 재개 ,2
“해운 조선 역사상 최고의 변화가 오고 있다”-이석제,2
부산 중소조선연구원 '해양레져'창업보육센터 선정 ,2
신조선가 19개월 만에 소폭 오름세 ,2
“한국 조선소들 한결 더 편한 마음으로 수주 활동 벌일 것”-Maersk Broker ,2
대우조선 Attica 여객선 2척 건조에 비상등 켜졌다,2
“조선 시장 불황의 늪에서 빠져나오기 시작” ,2
“최근 수주한 선박들이 향후 수익성 저해하는 요소 될 수 있다”,2
국내 조선소가 1분기 발주 물량 중 절반 이상 수주 ,2
“해운업계발 위기 상황 마무리 단계” ,2
“빠른 회복은 조선업의 장기 호황을 위해 바람직하지 않다”-이석제,2
대우조선해양건설 중국 연태시에 3000세대 아파트단지 건설 ,2
3월 세계 신조 발주량 월간 기록으로 작년 9월 이후 최대치 ,2
“조선 시장에 긍정적인 변수들이 하나씩 늘어나고 있다”,2
2010 울산조선해양축제 6월26일 개최 ,2
조선업 수주 증가해도 주문취소･수익성 악화 우려 남아있어 ,2
올 1분기 대형 조선소 4곳 수주잔액 1602억달러 ,2
미래에셋 “현대중 ‘컨’선 9척 취소 큰 의미없다” ,2
중국이 해운･조선 시황 회복 발목 잡는 주범? ,2
현대重 중국에 풍력발전설비 합작사 설립키로,2
“현대重 올해 명실상부한 종합중공업체로 도약할 것-IBK證,2
[공시]대선조선 파생상품 거래로 527억 규모 손실 발생,2
“인도 Pipavav greenfield yard 고민 적나라하게 노출” ,2
“선가인상 기대감 높아지고 있다”-솔로몬투자증권 ,2
“신조선가 상승세로 접어들었다” ,2
한국조선협회 ISO 9001 인증 획득....국가 주력 기간산업 단체로서는 처음 ,2
“온실가스 감축 따른 신규발주 지나친 기대는 시기상조” ,2
STX그룹 대규모 경력사원 채용 나서 ,2
세계 최고봉 에베레스트 등정에 도전한다 STX조선해양 장재용 과장 ,2
최길선 전 현대중 사장 세계1위 조선경쟁력 유지는 유능한 젊은 인재 유입돼야 가능,2
“시황침체 오히려 선박 품질은 향상시킨다” ,2
“펩시가 코카콜라 벽 넘은 것은 워렌버핏의 반대 때문이었다”.....이석제,2
국내 조선업계 2월 말 현재 오더북 점유율에서 근소한 차이로 중국에 밀려,2
대우조선해양 오더북 규모 세계 1위 [수주잔량표],2
2월중 신조선가 지수 1월 비해 소폭 하락 ,2
전 세계 신조선 오더북 17개월 연속 감소 ,2
“안개 속을 걸어봐도 시계(視界) 제로... 오더북 상황은 오리무중” ,2
韓·中 1~2월 수주 점유율 엎치락뒤치락 ,2
BRS “신조선가 금년중 10%~15% 하락 전망” ,2
“조선업계 함정수출 수출 지원 전략 마련 시급” ,2
조선업계는 더 이상 호황기 때 계약 조건 고집 못할 것 ,2
“신조선가 상승하겠지만 속도는 느릴 것”-대신증권 ,2
“3월 현재 우리나라 세계 조선시장 점유율 86% 차지” ,2
2015년까지 친환경 그린스마트 선박 만든다 ,2
“신조선 시장 금년에도 최소한 지난해 하반기 페이스는 유지할 것”,2
“금년 중 주문 취소 물량 2천만dwt~4천만dwt 달할 듯” ,2
“배는 이미 떠나버렸다” ,2
신조선 발주에 관한 한 내년까지는 기대할 만한 게 아무 것도 없다,2
“거인 잠에서 깨다” ,2
대선조선 지난해 영업손실 618억....관리종목 지정될 수도,2
3월 들어 국내 조선업계 수주잔량 소폭 증가 ,2
STX조선해양 작년 영업익 988억원..전년比 4.5%증가,2
“조선업계 내년까지 어려움 지속”...삼성경제硏 ,2
태양열로만 항해하는 친환경선 내년 4월 지구 한 바퀴 항해 ,2
[발행인코멘트] 과연 글로벌 그린 마켓의 최종 승자는 누가 될 것인가,2
한진중공업 CMA CGM에  6500teu급 3차선 잔금 독촉 최후 통첩[상보],2
“현대중 조선 부문 비중  2012년에는 30% 대로 줄어들 것”,2
cgt 기준 오더북 규모 삼성중공업이 세계 1위 차지,2
신조선 오더북 2년 만에 처음으로 5억dwt 이하로 감소 ,2
신조선가 지수 5년 만에 최저 수준으로 하락 ,2
우리 중공업계가 일본 업계를 능가하고 있다는 생각은 일종의 착시현상,2
신영증권 “2014년 경 중동 지역서만 PC 수요 127척 달할 것,2
신개발 선박용 물건 예비인증제도 도입  ,2
안타깝다 12800 teu급....상처 받은 Subic의 꿈 어찌 하나,2
“우리 조선업체들 독일 정부 압력에 얼마나 타협할까?”,2
선박 인도 연기가 환율 상승 압력으로 작용할 가능성,2
STX 멕시코에 7억 달러 규모 LNG터미널 건설,2
“포화기 진입한 전통 해양산업 부문 산업구조 개선 통해 부가가치 높여야“ ,2
STX그룹 상반기 채용 ‘인턴십 프로그램’ 첫 도입,2
STX조선다롄 영진전문대와 맞춤형 주문식 교육 협약 체결,2
금년 1월 선박발주·인도량 급감 ,2
“현대중공업 브라질 시장서 삼성중공업과의 2년 격차 만회할 수 있을까?” ,2
STX 이라크에 30억불 규모 플랜트 건설한다,2
현대중 브라질 조선사 지분 10% 인수 ,2
선박의 차세대 복원성기준 국제협약화 추진 ,2
한국 제안 선박설계 기술 국제표준화 논의,2
지난해 신조선 인도 물량 dwt 기준으로 전년비 25% 증가,2
“신조 시장 아시아 조선소 편중 현상 더욱 더 고착화”,2
지난해 신조선 투자 금액 전년비 88% 감소,2
2009 오더북 점유율 한·중간 0.2% 차이에 불과,2
군장산단에 위그선 생산 협동단지 조성 전망,2
“신조선 시장 지난해는 99년 이후 최악의 한 해”,2
신조선가 지수 15개월 연속 하락,2
값싼 선가가 또 다른 드라이벌크 시장 붕괴의 씨앗 파종?,2
[정정] 기사 제호 정정,2
STX그룹 아랍에미리트와 조선산업 협력 나서 ,2
현대중 이재성 사장 “글로벌 위기극복 위해 모 기업과 협력회사 힘 모으자” ,2
케이프사이즈 신조 시장 기존 오더와 신규 오더간의 가격 차이로 혼선 빚어,2
STX 1300억원 규모 풍력발전 사업 협약 체결,2
제2의 주문 취소 파고 밀려오고 있다,2
조선업계 8개 단체 공동 신년인사회 ,2
“조선사 수주 랠리 환율에 큰 영향 안 미칠 것“,2
“신조선 시장 내년·내후년부터 상승 순환주기 시작될 것,2
“국내 조선업계 '초장 끗발이 왕끗발' 될까?” ,2
“선가는 확실히 오른다. 선가가 더 내려갈 것이라는 선주들의 기대는 무망할 것이다”,2
중국 지난해 수주 실적·수주잔량 세계 1위 차지,2
“수주 실적이 곧 수익성으로 연결되는 것은 무리”,2
현대중공업 전북에 풍력단지 조성 ,2
“아무렴 지난해만 못하랴” [최근 국내 조선업계 수주 실적 표 추가 ],2
해양硏 '침몰선박관리시스템구축' 우수과제 선정    ,2
한국해양대 스타코서 3억원 기부 받아,2
STX조선해양 극지운항용 쇄빙 선박 잇따라 개발 성공,2
“지난해 1월-11월 사이에 발주된 선박은 2880만 dwt에 불과”,2
중소조선연구원 KOLAS 공인시험기관 인정 획득,2
FT “세계 조선업계 줄도산 우려”,2
“수목 한계선에서 자란 나무가 세상에서 가장 아름다운 소리 내는 바이올린의 재료”,2
“올해 경기회복이 가장 불투명한 산업은 조선 산업“,2
“2011년 회복기까지 신규 주문 기다릴 수 있는 쪽이 Winner”,2
현대重 오 사장 조선산업 위기 상황 장기간 지속될 것,2
남상태 대우조선 사장 “2020년에는 세계 최고의 종합 중공업체 되겠다“,2
강덕수 STX회장 “2020년 STX는 세계 굴지의 종합 그룹으로 성장할 것” ,2
“금년에는 수주 가뭄 이기기 위한 생존형 수주 늘어날 것“,2
STX의 베트남 꿈은 이대로 사라지는가?,2
불후의 해운 거물 시황 잘 못 읽은 대가 톡톡히 치러,2
“조선기술 유출 방지 위한 특단의 대책 마련 시급하다“,2
현대중공업·현대미포조선 홍명보 장학재단에 5천만원 성금 ,2
대우조선 남사장 이례적으로 러 푸틴총리 단독 면담,2
“2010년대는 호황 침체 기회의 10년” ,2
“STX그룹이 출범 10년만에 강산을 바꾼다...2010년 수주 33조·매출 25조 달성 목표“,2
유럽 해운 전문지 한국 조선업계·수출입은행 흔들기에 동조,2
“2009년 LNG선 신조 시장은 사상 유례없이 no shoot no goal,2
“2009년 신조선 발주 금액은 2008년의 10% 수준에 그칠 듯” ,2
“조선업 불황 극복위해 정부 정책의 대전환 필요” ,2
STX조선해양 리세일 선박 아직 매매 절차 완료 되지 않은듯,2
탱커 시장에 대한 선주들의 믿음 회복되나? ,2
STX 대규모 풍력발전단지 사업 첫 진출,2
“한국 조선업계 어려움 2012년까지 지속될 것”- WSJ,2
“21세기 두 번째 10년 동안 그린선박 기술에서 韓中 승부 갈린다” ,2
